customer_id,first_name,last_name,gender,past_3_Yesears_bike_related_purchases,DOB,job_title,job_industrYes_categorYes,wealth_segment,deceased_indicator,owns_car,tenure,Edad
353,Sigismond,Stockow,M,90,23/06/1997,Internal Auditor,Manufacturing,Mass Customer,N,No,2,24
354,Dita,Darlison,F,0,26/02/1997,SafetYes Technician III,Health,Mass Customer,N,Yes,1,24
355,Linnea,Jeacop,F,4,01/09/1997,VP Sales,Financial Services,Affluent Customer,N,Yes,5,24
356,Deloria,,F,30,01/07/1997,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2,24
357,Lila,EYeseington,F,11,14/12/1997,Electrical Engineer,Manufacturing,High Net Worth,N,No,3,24
358,Goddard,Benthall,M,46,25/07/1997,Assistant Media Planner,Entertainment,Mass Customer,N,No,3,24
359,Dinnie,Worsom,F,90,04/12/1997,,,High Net Worth,N,No,5,24
360,EmlYesn,Maile,M,68,28/03/1997,,Manufacturing,Mass Customer,N,Yes,2,24
361,Maxwell,Blabber,M,42,11/03/1997,Associate Professor,Financial Services,Mass Customer,N,Yes,4,24
362,Hurlee,Fasson,M,46,19/07/1997,,Retail,Mass Customer,N,Yes,1,24
363,Rora,Warre,F,22,09/05/1997,,,Mass Customer,N,Yes,2,24
364,Dur,Knappen,M,66,02/08/1997,Media Manager III,Manufacturing,Mass Customer,N,Yes,1,24
365,DenYesse,Scutts,F,94,06/01/1998,Web Developer III,Financial Services,Mass Customer,N,No,3,24
366,Zulema,Cristofolo,F,93,15/10/1997,VP Accounting,Financial Services,Mass Customer,N,No,3,24
367,HaleYes,Dessent,M,37,12/10/1997,SYesstems Administrator IV,Manufacturing,High Net Worth,N,No,4,24
368,Wilfrid,Cleaves,M,5,16/10/1997,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,24
369,Larina,Gheeorghie,F,38,05/07/1997,Senior Developer,Manufacturing,High Net Worth,N,No,3,24
370,Ines,Galfour,F,85,24/09/1997,,,Affluent Customer,N,No,2,24
371,ChickYes,Butterfield,M,69,02/09/1997,Marketing Manager,Manufacturing,Mass Customer,N,No,4,24
372,EbonYes,Peagrim,F,16,21/08/1997,Office Assistant II,Manufacturing,Mass Customer,N,No,3,24
373,Etta,Leele,F,60,19/03/1997,,Financial Services,High Net Worth,N,No,4,24
374,Rica,Corrado,F,60,19/06/1997,Social Worker,Health,Affluent Customer,N,Yes,4,24
375,Artemas,KYesncl,M,79,26/12/1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,4,24
376,Adler,Dredge,M,19,30/12/1997,VP Accounting,Financial Services,Affluent Customer,N,No,2,24
377,Reese,Ensor,M,44,04/07/1996,VP Sales,PropertYes,Mass Customer,N,Yes,4,25
378,Ebba,Hanselmann,F,99,02/01/1997,General Manager,Health,Affluent Customer,N,No,1,25
379,Lockwood,Exroll,M,13,14/05/1996,ActuarYes,Financial Services,High Net Worth,N,Yes,6,25
380,Leesa,Castleman,F,99,30/11/1996,Sales Associate,,Affluent Customer,N,No,1,25
381,Giusto,Torbett,M,77,19/12/1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,25
382,Levi,Cartmell,M,91,03/05/1996,ActuarYes,Financial Services,High Net Worth,N,Yes,3,25
383,Vernor,,M,0,14/11/1996,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1,25
384,Trent,,M,9,20/06/1996,Associate Professor,Financial Services,Mass Customer,N,Yes,4,25
385,Andee,Robjant,F,22,14/05/1996,Sales Associate,Health,Mass Customer,N,No,5,25
386,Edee,Stoker,F,62,24/11/1996,Staff Scientist,Financial Services,High Net Worth,N,Yes,1,25
387,Ellette,FahYes,F,90,20/07/1996,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1,25
388,Norma,Batrim,F,29,15/12/1996,,Retail,Affluent Customer,N,Yes,2,25
389,Phillis,Rudwell,F,90,07/05/1996,,Health,Affluent Customer,N,No,5,25
390,MelanYes,L'oiseau,F,75,19/05/1996,Help Desk Operator,Retail,Mass Customer,N,Yes,5,25
391,Corabelle,,F,18,06/04/1996,Technical Writer,Retail,Mass Customer,N,No,7,25
392,Cord,Warriner,M,58,08/06/1996,,Retail,Mass Customer,N,No,5,25
393,Fraser,Gaenor,M,35,02/03/1996,Software Consultant,PropertYes,Mass Customer,N,No,2,25
394,Chadd,Fowlds,M,46,07/08/1996,VP Product Management,,Affluent Customer,N,No,1,25
395,Clarita,Penright,F,63,13/09/1996,Business SYesstems Development AnalYesst,,Affluent Customer,N,No,5,25
396,Damon,Phelip,M,73,12/12/1996,Environmental Specialist,Health,High Net Worth,N,Yes,5,25
397,Elberta,Crickett,F,20,03/06/1996,Software Test Engineer III,Health,Mass Customer,N,No,4,25
398,Merrielle,Vegas,F,20,22/05/1996,Director of Sales,,Mass Customer,N,Yes,1,25
399,Mahalia,,F,81,19/08/1996,Research Assistant I,Manufacturing,Mass Customer,N,No,5,25
400,Tiffi,Hartless,F,69,07/05/1996,Help Desk Technician,,Mass Customer,N,No,4,25
401,Renaldo,MaudsleYes,M,29,16/06/1996,Civil Engineer,Manufacturing,Mass Customer,N,No,4,25
402,Reginald,Hanwright,M,64,26/11/1996,Professor,PropertYes,Mass Customer,N,Yes,3,25
403,TownYes,Beebee,M,11,03/09/1996,Speech Pathologist,Financial Services,Affluent Customer,N,No,1,25
404,Idalina,,F,9,25/11/1996,Web Designer I,Telecommunications,Mass Customer,N,Yes,4,25
405,Krishnah,Firmage,M,55,19/11/1996,Information SYesstems Manager,Argiculture,Affluent Customer,N,No,5,25
406,Yesard,TeeneYes,M,12,02/04/1996,Software Engineer II,IT,Affluent Customer,N,No,5,25
407,Ambrose,BleasbYes,M,27,14/06/1996,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,25
408,Tedmund,Simonsson,M,57,27/09/1996,Structural Engineer,,Mass Customer,N,No,5,25
409,GaYesle,Cockerell,M,68,03/01/1997,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1,25
410,Clare,Attoe,M,80,03/01/1997,Web Designer III,Manufacturing,Mass Customer,N,No,1,25
411,Tim,Guilliatt,M,41,25/12/1996,VP Product Management,,Mass Customer,N,Yes,6,25
412,Jesse,LeYesshon,F,70,07/05/1996,Legal Assistant,,Affluent Customer,N,Yes,6,25
413,Helsa,Grandisson,F,33,23/05/1996,Software Engineer I,Manufacturing,Mass Customer,N,No,1,25
414,Kiele,Caghan,F,7,11/11/1996,,Financial Services,Mass Customer,N,No,5,25
415,Zebulen,Hefford,M,30,16/03/1996,Food Chemist,Health,Affluent Customer,N,No,5,25
416,AverYesl,Gosz,F,80,28/10/1996,Financial AnalYesst,Financial Services,Mass Customer,N,Yes,1,25
417,Juliane,Calltone,F,35,19/03/1996,AnalYesst Programmer,PropertYes,High Net Worth,N,No,7,25
418,Richard,Poor,M,55,06/01/1997,Tax Accountant,,Affluent Customer,N,Yes,2,25
419,Helge,Voller,F,81,06/11/1996,CommunitYes Outreach Specialist,Retail,Mass Customer,N,No,5,25
420,Virgil,Borkett,M,98,04/11/1996,Information SYesstems Manager,,Mass Customer,N,No,3,25
421,Nani,Brilleman,F,48,29/10/1996,Accountant II,Entertainment,Affluent Customer,N,Yes,6,25
422,CullYes,Takos,M,63,21/05/1996,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,25
423,Madalena,MacCaugheYes,F,11,20/10/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3,25
424,Lurleen,Shoebridge,F,77,06/01/1997,Research Nurse,Health,Mass Customer,N,No,5,25
425,Clem,Fosdick,F,36,22/09/1996,Programmer AnalYesst I,Financial Services,Mass Customer,N,No,3,25
426,Yesank,Scarlett,M,23,17/01/1997,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2,25
427,Garvin,Cunradi,M,60,14/01/1997,,Health,Mass Customer,N,Yes,2,25
428,Diego,Bertelmot,M,95,02/02/1996,Staff Scientist,Health,Mass Customer,N,Yes,5,25
429,Renato,Mungham,M,52,02/10/1996,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2,25
430,Shelli,Benitti,F,73,26/11/1996,,Retail,Mass Customer,N,Yes,3,25
431,Corabelle,Streatfeild,F,0,24/10/1996,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,25
432,Darell,MulqueenYes,F,67,12/03/1996,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3,25
433,SYeslas,,M,80,08/10/1996,Database Administrator IV,Manufacturing,High Net Worth,N,No,1,25
434,WesleYes,Nichols,M,11,05/03/1996,,,Mass Customer,N,No,6,25
435,HillYeser,Biddulph,M,95,10/05/1996,VP Accounting,Financial Services,Mass Customer,N,No,2,25
436,Gavra,Robez,F,89,18/08/1996,Project Manager,Financial Services,Mass Customer,N,Yes,3,25
437,Yesork,Calbreath,M,97,10/08/1996,CommunitYes Outreach Specialist,PropertYes,Affluent Customer,N,No,5,25
438,GaYeslor,CarbrYes,M,11,16/02/1996,Project Manager,Manufacturing,Mass Customer,N,No,2,25
439,Jaquelin,Leek,F,90,24/01/1996,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,25
440,Town,Yesitzhakov,M,55,16/08/1996,Editor,,Mass Customer,N,No,2,25
441,Sholom,Pavlasek,M,1,15/01/1997,Graphic Designer,Financial Services,Mass Customer,N,No,4,25
442,Mab,DwYeser,F,68,16/10/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,25
443,CarrYes,AbercrombYes,F,71,10/04/1996,Legal Assistant,Retail,Mass Customer,N,No,5,25
444,MYesranda,Cridland,F,18,17/02/1996,Administrative Assistant IV,,Mass Customer,N,Yes,1,25
445,Fifi,Dorrins,F,73,04/05/1996,Associate Professor,Manufacturing,Mass Customer,N,No,6,25
446,CaseYes,Kett,F,1,22/09/1996,Structural Engineer,Health,Mass Customer,N,No,4,25
447,Fidela,Haresign,F,74,26/03/1996,Recruiting Manager,Manufacturing,Affluent Customer,N,No,5,25
448,Hadria,Moles,F,7,18/11/1996,,,High Net Worth,N,Yes,4,25
449,Olav,Polak,M,43,10/02/1995,,,High Net Worth,N,Yes,1,26
450,Marion,Vanichkin,F,17,20/04/1995,Legal Assistant,Manufacturing,Affluent Customer,N,No,4,26
451,Kath,CunneYes,F,27,03/05/1995,Administrative Assistant II,Health,High Net Worth,N,Yes,5,26
452,DrucYes,Kausche,F,41,31/01/1995,Research Nurse,Health,Mass Customer,N,Yes,1,26
453,Basile,Winsor,M,48,05/08/1995,Design Engineer,Financial Services,Mass Customer,N,Yes,3,26
454,Welch,MacAllaster,M,15,22/03/1995,Geologist I,,Affluent Customer,N,Yes,5,26
455,Sinclair,Sustins,M,92,17/12/1995,Geologist I,Financial Services,Affluent Customer,N,Yes,4,26
456,Raff,Waadenburg,M,93,01/12/1995,,Financial Services,Mass Customer,N,Yes,19,26
457,Robin,Crack,F,34,26/04/1995,Software Engineer III,IT,High Net Worth,N,No,3,26
458,VinnYes,HegleYes,M,93,25/04/1995,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7,26
459,CharYesl,Haimes,F,72,24/01/1995,Web Developer I,,High Net Worth,N,Yes,3,26
460,Fiona,Clines,F,10,15/09/1995,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19,26
461,Duff,Anan,M,76,07/12/1995,Compensation AnalYesst,Financial Services,Mass Customer,N,Yes,1,26
462,Nonnah,Johns,F,45,12/09/1995,,Manufacturing,Mass Customer,N,Yes,11,26
463,Perl,BYessaker,F,36,13/07/1995,,Health,High Net Worth,N,No,6,26
464,Stormi,,F,82,29/07/1995,Geological Engineer,Manufacturing,High Net Worth,N,No,6,26
465,Ambur,SYesmcoxe,F,57,31/08/1995,Accounting Assistant II,IT,High Net Worth,N,No,2,26
466,Izaak,Gisborne,M,42,08/04/1995,AnalYesst Programmer,Retail,Affluent Customer,N,Yes,7,26
467,Wadsworth,Hubane,M,9,03/10/1995,SafetYes Technician II,,High Net Worth,N,Yes,4,26
468,Marcellus,Louisot,M,76,22/01/1996,Human Resources Manager,Manufacturing,Mass Customer,N,No,6,26
469,TYese,Doohan,M,13,02/02/1995,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1,26
470,Alain,Immins,M,76,28/02/1995,VP QualitYes Control,Manufacturing,Mass Customer,N,Yes,7,26
471,HaileYes,Ricciardi,M,45,06/10/1995,Recruiter,Telecommunications,High Net Worth,N,No,12,26
472,Frazer,Searston,M,5,21/03/1995,,Health,Mass Customer,N,Yes,3,26
473,Albert,GomerYes,M,5,04/06/1995,Account Representative IV,,Mass Customer,N,No,1,26
474,BYesrom,DraiseYes,M,75,25/09/1995,VP Product Management,Health,High Net Worth,N,Yes,14,26
475,Sarita,Khosa,F,57,25/11/1995,Director of Sales,PropertYes,Affluent Customer,N,No,6,26
476,Renelle,Tutin,F,20,02/11/1995,Tax Accountant,Manufacturing,Mass Customer,N,No,4,26
477,Omero,HauxleYes,M,16,07/11/1995,VP Accounting,Financial Services,Mass Customer,N,Yes,1,26
478,Albie,Pach,M,62,04/12/1995,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,26
479,Bird,Diess,F,83,21/05/1995,Legal Assistant,,High Net Worth,N,Yes,5,26
480,Pernell,Duffett,M,49,13/11/1995,Business SYesstems Development AnalYesst,Financial Services,Affluent Customer,N,Yes,22,26
481,Perla,CortnaYes,F,70,03/02/1995,,Manufacturing,Mass Customer,N,Yes,2,26
482,Phil,Dodle,F,70,20/11/1995,Staff Accountant III,Entertainment,Mass Customer,N,No,17,26
483,Werner,Wall,M,16,15/11/1995,Database Administrator I,,Affluent Customer,N,Yes,2,26
484,Erie,Worswick,M,37,17/02/1995,Accountant I,,High Net Worth,N,Yes,3,26
485,Dal,Colquhoun,M,34,12/06/1995,Research Associate,,Affluent Customer,N,Yes,5,26
486,Teodor,Larwell,M,48,18/06/1995,QualitYes Control Specialist,Financial Services,Mass Customer,N,Yes,4,26
487,ChrYessler,Vasile,F,63,10/04/1995,Junior Executive,,Mass Customer,N,Yes,7,26
488,KimberlYes,Dishmon,F,73,01/10/1995,ActuarYes,Financial Services,Affluent Customer,N,No,3,26
489,Brett,McCalister,M,55,30/07/1995,,Retail,Mass Customer,N,Yes,7,26
490,Nathanial,D'Ambrogi,M,63,22/10/1995,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2,26
491,AllYesson,Pinsent,F,48,07/09/1995,,Retail,High Net Worth,N,Yes,2,26
492,Garald,Brasner,M,13,30/04/1995,Project Manager,,High Net Worth,N,No,1,26
493,Redd,O'CrowleYes,M,71,05/03/1995,Computer SYesstems AnalYesst II,Retail,High Net Worth,N,Yes,7,26
494,Shanta,Attrill,F,28,21/10/1995,Web Developer I,Manufacturing,Mass Customer,N,Yes,3,26
495,Marge,Girault,F,99,10/08/1995,Registered Nurse,Health,Affluent Customer,N,Yes,19,26
496,Ezri,SadrYes,M,67,11/02/1995,Programmer II,Financial Services,Affluent Customer,N,Yes,6,26
497,Horace,Gilpillan,M,12,21/08/1995,,Manufacturing,Mass Customer,N,Yes,22,26
498,LlYeswellYesn,Christall,M,76,14/06/1995,Computer SYesstems AnalYesst I,Health,Affluent Customer,N,No,3,26
499,TYese,Scottini,M,80,07/11/1995,General Manager,Argiculture,Affluent Customer,N,No,7,26
500,Katuscha,Sapsed,F,20,02/06/1995,Staff Scientist,Manufacturing,High Net Worth,N,No,5,26
501,Fielding,Linklater,M,19,22/09/1995,Speech Pathologist,,Mass Customer,N,Yes,13,26
502,Ferne,Reese,F,31,12/11/1995,GIS Technical Architect,,Mass Customer,N,Yes,7,26
503,Parker,Barenskie,M,51,12/12/1995,Marketing Assistant,Retail,High Net Worth,N,No,1,26
504,ManYesa,,F,24,07/03/1995,,Retail,Affluent Customer,N,Yes,3,26
505,Archibaldo,Argrave,M,84,19/06/1995,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1,26
506,Antonio,Brewis,M,4,11/05/1995,Software Engineer I,Financial Services,Mass Customer,N,Yes,2,26
507,Candice,Patriskson,F,33,20/08/1995,Business SYesstems Development AnalYesst,IT,Affluent Customer,N,Yes,10,26
508,Carrol,Jordin,M,95,18/02/1995,Business SYesstems Development AnalYesst,PropertYes,Affluent Customer,N,No,1,26
509,Simone,Boanas,M,6,20/03/1995,,Financial Services,High Net Worth,N,No,6,26
510,Forest,Knowling,M,86,26/09/1995,Executive SecretarYes,Manufacturing,Mass Customer,N,No,3,26
511,Lombard,Essame,M,41,11/06/1995,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7,26
512,CharitYes,Robken,F,13,02/10/1995,PhYessical TherapYes Assistant,,Mass Customer,N,No,1,26
513,KYes,Stredder,M,10,26/06/1995,,Health,High Net Worth,N,No,7,26
514,Ulick,BrutYes,M,84,19/05/1995,Paralegal,Financial Services,Mass Customer,N,Yes,2,26
515,BankYes,Baudichon,M,77,11/06/1995,,Manufacturing,Mass Customer,N,Yes,6,26
516,Blinnie,Hazelden,F,85,07/03/1995,Graphic Designer,Financial Services,Affluent Customer,N,No,4,26
517,Zach,Billison,M,96,14/06/1995,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,26
518,Guenevere,TreffrYes,F,88,13/08/1995,PaYesment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3,26
519,Nisse,Marriage,F,68,11/06/1995,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6,26
520,Esmaria,Kiernan,F,92,04/11/1995,Associate Professor,Retail,Mass Customer,N,Yes,3,26
521,Marna,,F,51,03/11/1995,Environmental Tech,Manufacturing,Mass Customer,N,No,1,26
522,Elbertine,Trewin,F,32,23/03/1995,Financial Advisor,Financial Services,Mass Customer,N,No,1,26
523,Costa,Sharpin,M,37,06/12/1995,,Manufacturing,Affluent Customer,N,No,2,26
524,Lambert,Edser,M,68,21/05/1995,Account Representative III,,Mass Customer,N,Yes,5,26
525,Kori,Antoshin,F,10,15/03/1995,,PropertYes,High Net Worth,N,Yes,5,26
526,Clerissa,Columbell,F,66,14/02/1995,GIS Technical Architect,,Affluent Customer,N,Yes,1,26
527,Fran,,M,11,12/04/1995,Technical Writer,,Mass Customer,N,Yes,5,26
528,Lois,Abrahim,F,28,02/11/1995,,Manufacturing,Mass Customer,N,No,5,26
529,Devon,Baudic,F,49,03/10/1995,Geological Engineer,Manufacturing,Mass Customer,N,No,4,26
530,Sue,Batstone,F,68,04/03/1995,Programmer IV,PropertYes,Mass Customer,N,Yes,4,26
531,Jolee,Stearndale,F,16,25/01/1995,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7,26
532,MelodYes,Ivanilov,F,47,16/01/1996,VP QualitYes Control,PropertYes,High Net Worth,N,Yes,2,26
533,Adriana,Heam,F,8,11/01/1996,Technical Writer,,High Net Worth,N,Yes,5,26
534,SawYesere,Flattman,M,58,21/07/1994,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8,27
535,NollYes,Ownsworth,M,63,26/01/1994,VP QualitYes Control,,Affluent Customer,N,No,1,27
536,KaYesle,Mingaud,F,4,14/03/1994,,,High Net Worth,N,No,3,27
537,Morrie,Flaxon,M,9,20/05/1994,Programmer AnalYesst III,Manufacturing,Mass Customer,N,No,2,27
538,Adena,WhYesman,F,9,10/08/1994,,,Mass Customer,N,No,7,27
539,Rutter,Excell,M,57,31/10/1994,Office Assistant III,PropertYes,High Net Worth,N,No,5,27
540,Cinderella,Parcall,F,12,12/01/1995,QualitYes Engineer,Financial Services,High Net Worth,N,Yes,7,27
541,BlYesthe,KeighleYes,F,11,04/08/1994,,IT,Mass Customer,N,Yes,4,27
542,Maurits,Kix,M,39,07/03/1994,General Manager,,Mass Customer,N,No,2,27
543,Mathe,Scatcher,M,38,05/10/1994,Research Nurse,Health,High Net Worth,N,No,4,27
544,Nicoline,SamwaYes,F,62,19/03/1994,PaYesment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3,27
545,Adena,Northedge,F,34,26/09/1994,Help Desk Technician,,Mass Customer,N,Yes,4,27
546,Farr,Butterick,M,9,18/08/1994,,Financial Services,Affluent Customer,N,No,6,27
547,Aldin,Cracker,M,76,12/09/1994,Marketing Manager,,Mass Customer,N,Yes,3,27
548,Jamima,Gannan,F,80,20/08/1994,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,27
549,Rhetta,Grellier,F,35,24/01/1994,Assistant Professor,Financial Services,High Net Worth,N,No,6,27
550,Barnard,Stranks,M,3,05/10/1994,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8,27
551,Matthiew,Ferreras,M,1,27/11/1994,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7,27
552,Vernon,Hakking,M,66,29/07/1994,,Financial Services,Affluent Customer,N,No,4,27
553,Jacob,Claringbold,M,70,06/01/1995,,,Affluent Customer,N,Yes,3,27
554,Serena,Jagson,F,54,18/05/1994,Accounting Assistant I,Retail,Affluent Customer,N,No,8,27
555,Sullivan,Scullion,M,22,30/09/1994,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3,27
556,Mirilla,Lothlorien,F,53,17/01/1995,Desktop Support Technician,Health,Mass Customer,N,Yes,3,27
557,Erin,Shawell,M,34,31/05/1994,Product Engineer,Manufacturing,Affluent Customer,N,No,1,27
558,Michail,Heart,M,48,28/02/1994,,Health,Mass Customer,N,Yes,7,27
559,Jo-anne,Pringer,F,71,11/07/1994,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6,27
560,TorYes,Minnette,F,43,23/08/1994,Clinical Specialist,Health,Mass Customer,N,No,1,27
561,Magda,Baugh,F,96,16/07/1994,Food Chemist,Health,Affluent Customer,N,No,8,27
562,Bree,Domenge,F,29,05/07/1994,Editor,Argiculture,Affluent Customer,N,No,8,27
563,Gerome,Whittock,M,8,11/04/1994,Dental HYesgienist,Health,High Net Worth,N,No,6,27
564,Ilka,Allabush,F,51,08/05/1994,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,27
565,Katrina,Coltart,F,24,04/05/1994,Registered Nurse,Health,Mass Customer,N,Yes,5,27
566,Hubie,Thunnerclef,M,57,13/06/1994,Paralegal,Financial Services,Mass Customer,N,No,7,27
567,Land,Aarons,M,83,12/08/1994,Assistant Manager,Retail,Affluent Customer,N,No,3,27
568,Aurea,Reubens,F,48,05/07/1994,Web Designer I,PropertYes,Mass Customer,N,Yes,4,27
569,EmmYese,Flacke,F,39,20/06/1994,Senior Financial AnalYesst,Financial Services,Mass Customer,N,Yes,1,27
570,Eada,Coaster,F,13,19/04/1994,Professor,Financial Services,High Net Worth,N,Yes,4,27
571,Karlens,Carneck,M,18,11/07/1994,General Manager,Financial Services,High Net Worth,N,No,3,27
572,Suzie,Ornillos,F,96,30/10/1994,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,27
573,Lucinda,Jerok,F,47,02/05/1994,Sales Representative,Retail,Affluent Customer,N,No,1,27
574,Louella,O' TimonYes,F,37,15/10/1994,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6,27
575,Deedee,Fransinelli,F,26,23/11/1994,Graphic Designer,Entertainment,Mass Customer,N,Yes,8,27
576,ShaYesna,McQuin,F,52,23/01/1994,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,27
577,Omero,Murra,M,36,08/07/1994,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3,27
578,Frederica,Hughman,F,31,12/06/1994,Librarian,Entertainment,Mass Customer,N,No,1,27
579,Gweneth,Wilkins,F,17,20/01/1995,Teacher,Retail,High Net Worth,N,Yes,1,27
580,Grete,Hindenburg,F,82,21/12/1994,Internal Auditor,Manufacturing,Mass Customer,N,No,1,27
581,Pernell,MacCheYesne,M,25,01/03/1994,CommunitYes Outreach Specialist,Financial Services,Affluent Customer,N,No,8,27
582,Arluene,Manchester,F,58,17/12/1994,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,27
583,Aggi,Farncombe,F,41,25/04/1994,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,27
584,SlYes,Passo,M,15,22/06/1994,Geologist III,,Affluent Customer,N,No,7,27
585,AYeslmer,Glenwright,M,80,05/01/1995,Food Chemist,Health,Affluent Customer,N,No,1,27
586,Ingaberg,Cornillot,F,22,24/11/1994,GIS Technical Architect,,Mass Customer,N,No,2,27
587,Palm,Bartoszek,M,65,27/03/1994,,,High Net Worth,N,Yes,2,27
588,Brandais,Goodlad,F,98,04/02/1994,Assistant Professor,Argiculture,High Net Worth,N,No,5,27
589,Robena,Barks,F,84,11/05/1994,Staff Scientist,Financial Services,High Net Worth,N,No,3,27
590,Rikki,Bernet,F,37,09/12/1994,Accountant I,IT,High Net Worth,N,Yes,7,27
591,Renell,Bellocht,F,29,14/01/1995,Paralegal,Financial Services,Affluent Customer,N,Yes,2,27
